'NoneType' object has no attribute 'get_text',2016-03-26 15:53:52.090485
'NoneType' object is not subscriptable,2016-03-26 15:53:52.091094
'NoneType' object has no attribute 'title',2016-03-26 15:53:57.365181
'NoneType' object is not subscriptable,2016-03-26 15:53:57.365729
'NoneType' object has no attribute 'title',2016-03-26 15:54:00.072675
'NoneType' object is not subscriptable,2016-03-26 15:54:00.073414
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875b38>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.080904
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875d30>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.082093
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8886a0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.083284
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b888e10>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.084470
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b878630>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.085660
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875e48>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.087092
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875400>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.088291
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5bb96128>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.089462
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8786a0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.090635
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b878e10>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.091836
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b888630>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.093011
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5bbad8d0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.094466
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875320>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.095642
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875e80>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.096821
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8886a0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.098038
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b888e10>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.099224
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b878630>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.100398
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8757b8>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.101870
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875f28>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.103047
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5bb96208>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.104216
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8786a0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.105456
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b878e10>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.106636
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b888630>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.107836
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5bbadc18>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.109274
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8756d8>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.110448
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875fd0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.111655
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8886a0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.112842
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b888e10>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.114035
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b878630>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.115231
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875f98>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.116667
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8757f0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.117850
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5bb96ba8>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.119026
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b8786a0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.120199
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b878e10>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.121403
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b888630>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.122580
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5bbadfd0>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.124031
HTTPConnectionPool(host='www.google.com', port=80): Max retries exceeded with url: / (Caused by NewConnectionError('<requests.packages.urllib3.connection.HTTPConnection object at 0x7f9f5b875780>: Failed to establish a new connection: Error connecting to SOCKS5 proxy localhost:9150: [Errno 111] Connection refused',)),http://www.google.com,2016-03-26 16:25:25.125215
